name,X_model,Y_model,Inc_model,PA_model,Vsys_model,RA_model,DEC_model,Vdisp_model,RHI_flag,RHI_AS,VHI,Rad,Vrot_model,Rad_SD,SD_model
WALLABY_J103538-484832_BS_138,21.912954,19.365019,79.502571,241.675629,5737.662598,158.9091146,-48.8092738,10.0,True,49.59569620253164,113.14696202531645,"7.49, 22.48, 37.46, 52.44, 67.43","74.61, 108.14, 125.55, 110.24, 127.12","7.49, 22.48, 37.46, 52.44, 67.43","1.7, 4.6, 4.2, 0.25, 0.0036"
WALLABY_J103538-484832_BS_139,21.911457,19.413031,86.257286,243.384918,5736.629883,158.9091226,-48.8091939,10.0,True,51.37946902654867,90.1757522123894,"7.49, 22.48, 37.46, 52.44, 67.43","23.33, 111.31, 124.77, 87.54, 152.25","7.49, 22.48, 37.46, 52.44, 67.43","1.5, 5.9, 3.1, 0.84, 0.023"
WALLABY_J103538-484832_BS_140,21.739893,19.322601,82.252998,239.35849,5737.5,158.9095488,-48.8093544,10.0,True,47.716761383087984,79.85726463539882,"7.49, 22.48, 37.46, 52.44, 67.43","61.46, 108.63, 126.67, 58.3, 128.55","7.49, 22.48, 37.46, 52.44, 67.43","2.4, 7.2, 3.0, 0.079, 0.13"
WALLABY_J103538-484832_BS_141,21.846462,19.315384,75.932892,244.849792,5737.008789,158.9092785,-48.8093603,10.0,True,50.21669099756691,173.38491484184914,"7.49, 22.48, 37.46, 52.44, 67.43","59.19, 107.99, 128.2, 181.26, 87.81","7.49, 22.48, 37.46, 52.44, 67.43","1.6, 5.2, 4.5, 0.39, 0.084"
WALLABY_J103538-484832_BS_142,21.903944,19.342234,77.629837,248.386169,5736.428711,158.9091354,-48.8093122,10.0,True,58.436,110.874,"7.49, 22.48, 37.46, 52.44, 67.43","12.26, 110.77, 123.04, 138.29, 69.75","7.49, 22.48, 37.46, 52.44, 67.43","1.4, 4.3, 2.1, 1.6, 0.1"
WALLABY_J103538-484832_BS_143,21.821585,19.084198,75.063972,243.244141,5739.709473,158.9093213,-48.8097468,10.0,True,53.882733397497596,163.9495957651588,"7.49, 22.48, 37.46, 52.44, 67.43","40.92, 110.11, 127.94, 167.17, 133.71","7.49, 22.48, 37.46, 52.44, 67.43","4.0, 4.8, 2.9, 1.1, 0.061"
WALLABY_J103538-484832_BS_144,21.977446,19.260592,80.070572,245.268585,5739.384277,158.9089423,-48.809444,10.0,True,51.99755274261603,106.1513924050633,"7.49, 22.48, 37.46, 52.44, 67.43","35.29, 109.35, 126.24, 105.54, 135.4","7.49, 22.48, 37.46, 52.44, 67.43","3.0, 4.3, 3.3, 0.93, 0.039"
WALLABY_J103538-484832_BS_145,22.033321,19.26796,77.569679,241.39975,5738.316895,158.9088016,-48.8094285,10.0,True,49.94333333333333,161.2,"7.49, 22.48, 37.46, 52.44, 67.43","33.33, 102.84, 124.25, 168.59, 48.69","7.49, 22.48, 37.46, 52.44, 67.43","4.2, 2.9, 5.4, 0.12, 0.099"
WALLABY_J103538-484832_BS_146,21.843597,19.243195,76.127007,241.874329,5738.643066,158.9092795,-48.8094807,10.0,True,50.16625,167.62375,"7.49, 22.48, 37.46, 52.44, 67.43","55.83, 117.92, 123.33, 175.55, 90.68","7.49, 22.48, 37.46, 52.44, 67.43","2.1, 4.4, 4.8, 0.32, 0.045"
WALLABY_J103538-484832_BS_147,21.785282,19.327759,80.890182,241.52533,5737.441406,158.9094344,-48.8093432,10.0,True,56.868360413589365,93.8556425406204,"7.49, 22.48, 37.46, 52.44, 67.43","71.62, 114.7, 127.85, 109.51, 56.52","7.49, 22.48, 37.46, 52.44, 67.43","4.3, 5.0, 2.6, 1.4, 0.046"
WALLABY_J103538-484832_BS_148,21.753981,19.344477,79.524384,244.572021,5736.023926,158.9095151,-48.8093171,10.0,True,50.099374999999995,93.5015625,"7.49, 22.48, 37.46, 52.44, 67.43","35.61, 111.36, 125.64, 87.55, 179.16","7.49, 22.48, 37.46, 52.44, 67.43","3.4, 5.1, 3.7, 0.5, 0.077"
WALLABY_J103538-484832_BS_149,22.087069,19.175213,82.492126,251.443726,5742.758301,158.9086575,-48.8095799,10.0,True,49.13966139451993,122.10696591668523,"7.49, 22.48, 37.46, 52.44, 67.43","31.41, 98.26, 121.53, 122.27, 151.67","7.49, 22.48, 37.46, 52.44, 67.43","2.8, 3.4, 4.5, 0.011, 0.18"
WALLABY_J103538-484832_BS_150,21.829967,19.358124,77.472076,241.388702,5737.957031,158.909324,-48.80929,10.0,True,49.274428206912546,117.99931106471816,"7.49, 22.48, 37.46, 52.44, 67.43","25.01, 108.34, 126.73, 115.66, 93.5","7.49, 22.48, 37.46, 52.44, 67.43","0.24, 5.6, 4.4, 0.089, 0.12"
WALLABY_J103538-484832_BS_151,22.123135,18.980457,82.537018,247.257812,5743.605957,158.9085492,-48.8099022,10.0,True,49.9793083573487,142.45844380403457,"7.49, 22.48, 37.46, 52.44, 67.43","7.14, 104.31, 121.54, 146.57, 135.89","7.49, 22.48, 37.46, 52.44, 67.43","1.9, 4.3, 3.9, 0.43, 0.011"
WALLABY_J103538-484832_BS_152,21.89003,19.20644,80.740532,244.632202,5739.179688,158.9091588,-48.8095392,10.0,True,49.115907780979825,117.42040345821326,"7.49, 22.48, 37.46, 52.44, 67.43","17.76, 108.59, 127.24, 114.62, 128.49","7.49, 22.48, 37.46, 52.44, 67.43","1.5, 4.9, 3.7, 0.23, 0.43"
WALLABY_J103538-484832_BS_153,21.60561,19.427469,81.770203,237.601105,5734.490723,158.9098978,-48.8091874,10.0,True,49.71636363636364,122.7909090909091,"7.49, 22.48, 37.46, 52.44, 67.43","41.2, 108.94, 126.44, 121.98, 92.63","7.49, 22.48, 37.46, 52.44, 67.43","4.4, 4.2, 3.7, 0.4, 0.039"
WALLABY_J103538-484832_BS_154,22.074272,19.135242,85.121063,243.201477,5739.365723,158.9086864,-48.8096472,10.0,True,47.10136303500554,61.797242821897235,"7.49, 22.48, 37.46, 52.44, 67.43","39.61, 117.66, 117.47, 30.97, 131.32","7.49, 22.48, 37.46, 52.44, 67.43","2.9, 5.3, 2.8, 0.0033, 0.6"
WALLABY_J103538-484832_BS_155,21.817955,19.206194,77.384514,241.221039,5739.949219,158.9093411,-48.8095438,10.0,True,62.04897435897436,99.99025641025642,"7.49, 22.48, 37.46, 52.44, 67.43","0.15, 113.38, 120.83, 131.83, 82.16","7.49, 22.48, 37.46, 52.44, 67.43","0.18, 4.3, 1.6, 2.5, 0.16"
WALLABY_J103538-484832_BS_156,21.996479,19.506733,80.909233,247.445618,5737.552246,158.9089156,-48.8090329,10.0,True,47.90364421164945,70.10172704786847,"7.49, 22.48, 37.46, 52.44, 67.43","13.34, 109.75, 123.54, 46.89, 159.92","7.49, 22.48, 37.46, 52.44, 67.43","0.16, 6.3, 3.3, 0.00096, 0.44"
WALLABY_J103538-484832_BS_157,21.761551,19.354527,79.909584,245.950592,5735.928711,158.9094968,-48.8092999,10.0,True,49.546552567237164,82.860293398533,"7.49, 22.48, 37.46, 52.44, 67.43","14.66, 109.43, 123.84, 73.05, 126.28","7.49, 22.48, 37.46, 52.44, 67.43","2.8, 4.6, 4.3, 0.21, 0.052"
WALLABY_J103538-484832_BS_158,21.992214,19.292658,86.783066,241.126892,5740.169922,158.9089077,-48.8093897,10.0,True,61.17203883495146,90.91533980582525,"7.49, 22.48, 37.46, 52.44, 67.43","0.18, 115.17, 115.45, 127.76, 64.51","7.49, 22.48, 37.46, 52.44, 67.43","0.25, 7.8, 0.92, 1.6, 0.57"
WALLABY_J103538-484832_BS_159,21.934807,19.383512,74.543922,238.467804,5742.126465,158.9090609,-48.8092417,10.0,True,57.5665389876881,129.11005471956224,"7.49, 22.48, 37.46, 52.44, 67.43","2.63, 112.99, 120.04, 150.95, 87.09","7.49, 22.48, 37.46, 52.44, 67.43","2.1, 6.1, 2.5, 1.5, 0.038"
WALLABY_J103538-484832_BS_160,21.950605,19.383305,77.97142,244.219727,5741.208496,158.9090209,-48.8092411,10.0,True,51.72666666666667,141.65333333333334,"7.49, 22.48, 37.46, 52.44, 67.43","12.59, 124.16, 109.12, 143.28, 56.24","7.49, 22.48, 37.46, 52.44, 67.43","1.4, 5.5, 3.2, 0.89, 0.041"
WALLABY_J103538-484832_BS_161,21.934681,19.23444,73.750511,247.43576,5738.96582,158.9090482,-48.80949,10.0,True,54.98499151103565,128.8350933786078,"7.49, 22.48, 37.46, 52.44, 67.43","4.02, 111.14, 129.32, 129.83, 123.97","7.49, 22.48, 37.46, 52.44, 67.43","2.1, 5.6, 3.4, 1.2, 0.022"
WALLABY_J103538-484832_BS_162,21.802103,19.264465,77.19664,247.874695,5738.013672,158.9093863,-48.8094476,10.0,True,50.3,127.54857142857142,"7.49, 22.48, 37.46, 52.44, 67.43","4.58, 111.27, 125.92, 127.82, 113.15","7.49, 22.48, 37.46, 52.44, 67.43","2.0, 5.0, 3.7, 0.55, 0.077"
WALLABY_J103538-484832_BS_163,22.026897,19.348461,74.051796,247.1362,5737.537109,158.9088248,-48.8092948,10.0,True,55.06292213473316,114.851312335958,"7.49, 22.48, 37.46, 52.44, 67.43","24.94, 117.13, 125.52, 123.35, 74.78","7.49, 22.48, 37.46, 52.44, 67.43","1.5, 4.9, 3.1, 1.2, 0.057"
WALLABY_J103538-484832_BS_164,21.768879,19.33041,76.756813,241.184631,5736.946289,158.9094762,-48.8093397,10.0,True,55.06292213473316,125.53807524059492,"7.49, 22.48, 37.46, 52.44, 67.43","22.75, 112.45, 130.16, 126.14, 122.7","7.49, 22.48, 37.46, 52.44, 67.43","3.0, 4.3, 3.2, 1.2, 0.057"
WALLABY_J103538-484832_BS_165,21.71545,19.414007,80.907448,244.11676,5735.798828,158.9096187,-48.8092035,10.0,True,49.14356545961002,121.26543175487465,"7.49, 22.48, 37.46, 52.44, 67.43","3.89, 105.93, 124.51, 120.35, 121.51","7.49, 22.48, 37.46, 52.44, 67.43","1.2, 4.9, 3.8, 0.21, 0.14"
WALLABY_J103538-484832_BS_166,21.991734,19.24099,73.660309,236.998901,5737.12793,158.9089044,-48.8094758,10.0,True,50.94909952606635,184.99436018957346,"7.49, 22.48, 37.46, 52.44, 67.43","32.18, 116.06, 123.51, 191.79, 127.95","7.49, 22.48, 37.46, 52.44, 67.43","3.6, 4.3, 4.8, 0.58, 0.084"
WALLABY_J103538-484832_BS_167,21.846807,19.229845,78.068466,247.952179,5738.47998,158.9092702,-48.8095027,10.0,True,53.86490494296578,100.12798479087452,"7.49, 22.48, 37.46, 52.44, 67.43","17.1, 115.59, 127.75, 102.82, 74.5","7.49, 22.48, 37.46, 52.44, 67.43","1.4, 3.6, 3.6, 1.1, 0.048"
WALLABY_J103538-484832_BS_168,21.83712,19.379837,81.064957,245.283112,5737.100098,158.9093078,-48.8092534,10.0,True,50.62072351421188,130.8414211886305,"7.49, 22.48, 37.46, 52.44, 67.43","0.94, 106.08, 123.69, 131.83, 87.15","7.49, 22.48, 37.46, 52.44, 67.43","0.57, 4.1, 4.4, 0.53, 0.11"
WALLABY_J103538-484832_BS_169,21.849291,19.541449,68.411194,244.592407,5735.835449,158.9092911,-48.8089836,10.0,True,50.69019943019943,86.60125356125357,"7.49, 22.48, 37.46, 52.44, 67.43","25.82, 125.9, 124.34, 81.61, 104.41","7.49, 22.48, 37.46, 52.44, 67.43","2.1, 5.2, 4.1, 0.59, 0.051"
WALLABY_J103538-484832_BS_170,21.891634,19.229393,66.494743,240.062164,5740.092773,158.9091567,-48.8095009,10.0,True,50.97578947368421,135.51924812030074,"7.49, 22.48, 37.46, 52.44, 67.43","59.36, 119.93, 139.02, 135.14, 135.88","7.49, 22.48, 37.46, 52.44, 67.43","3.6, 6.1, 2.2, 0.87, 0.015"
WALLABY_J103538-484832_BS_171,21.685854,19.337008,78.086121,239.382324,5734.247559,158.9096868,-48.8093335,10.0,True,49.73868852459016,124.16590163934427,"7.49, 22.48, 37.46, 52.44, 67.43","95.98, 113.5, 126.42, 123.67, 97.77","7.49, 22.48, 37.46, 52.44, 67.43","3.5, 3.0, 4.0, 0.34, 0.25"
WALLABY_J103538-484832_BS_172,21.775719,19.357115,79.396812,244.479797,5738.784668,158.9094612,-48.8092948,10.0,True,54.93918722230095,131.94631624138248,"7.49, 22.48, 37.46, 52.44, 67.43","15.59, 104.15, 121.09, 137.85, 102.44","7.49, 22.48, 37.46, 52.44, 67.43","0.35, 3.8, 4.0, 1.2, 0.00041"
WALLABY_J103538-484832_BS_173,21.899054,19.376245,78.106415,245.648956,5739.161621,158.9091508,-48.8092559,10.0,True,52.44,103.91,"7.49, 22.48, 37.46, 52.44, 67.43","1.48, 111.41, 127.59, 103.91, 110.85","7.49, 22.48, 37.46, 52.44, 67.43","0.92, 5.7, 3.2, 1.0, 0.016"
WALLABY_J103538-484832_BS_174,21.828268,19.253159,73.976532,248.732635,5738.837891,158.9093191,-48.809465,10.0,True,53.89817120622568,125.63856031128405,"7.49, 22.48, 37.46, 52.44, 67.43","25.96, 112.41, 133.17, 126.98, 113.19","7.49, 22.48, 37.46, 52.44, 67.43","3.4, 4.7, 3.3, 1.1, 0.072"
WALLABY_J103538-484832_BS_175,21.86643,19.443132,77.402588,246.478333,5736.902344,158.9092392,-48.8091463,10.0,True,52.16763636363636,123.41490909090909,"7.49, 22.48, 37.46, 52.44, 67.43","44.49, 103.91, 126.38, 123.36, 98.6","7.49, 22.48, 37.46, 52.44, 67.43","2.1, 2.8, 3.7, 0.95, 0.018"
WALLABY_J103538-484832_BS_176,21.817442,19.461485,86.850006,241.613373,5735.69043,158.9093647,-48.8091186,10.0,True,50.84419243986254,124.64893470790379,"7.49, 22.48, 37.46, 52.44, 67.43","2.38, 101.16, 124.64, 124.65, 103.71","7.49, 22.48, 37.46, 52.44, 67.43","1.4, 4.4, 3.6, 0.69, 0.015"
WALLABY_J103538-484832_BS_177,21.85738,19.448547,68.617065,242.654968,5738.308105,158.9092625,-48.8091378,10.0,True,49.291505046072835,140.8325230364195,"7.49, 22.48, 37.46, 52.44, 67.43","15.59, 110.36, 129.08, 143.96, 64.31","7.49, 22.48, 37.46, 52.44, 67.43","3.4, 4.8, 4.6, 0.042, 0.12"
WALLABY_J103538-484832_BS_178,21.652597,19.330227,68.271477,244.820496,5735.430664,158.9097704,-48.8093467,10.0,True,49.518764338901185,154.4817246930972,"7.49, 22.48, 37.46, 52.44, 67.43","34.82, 104.4, 130.01, 160.41, 153.23","7.49, 22.48, 37.46, 52.44, 67.43","3.5, 3.8, 5.0, 0.031, 0.13"
WALLABY_J103538-484832_BS_179,21.894358,19.207926,80.060303,242.340881,5739.592773,158.909148,-48.8095365,10.0,True,51.52961325966851,104.77276243093922,"7.49, 22.48, 37.46, 52.44, 67.43","17.25, 111.15, 127.07, 103.33, 159.59","7.49, 22.48, 37.46, 52.44, 67.43","2.0, 4.7, 4.4, 0.78, 0.028"
WALLABY_J103538-484832_BS_180,21.8479,19.365736,81.890038,245.23996,5737.024902,158.9092793,-48.8092763,10.0,True,52.44,118.01,"7.49, 22.48, 37.46, 52.44, 67.43","0.5, 109.58, 130.32, 118.01, 115.75","7.49, 22.48, 37.46, 52.44, 67.43","0.011, 5.3, 3.2, 1.0, 0.15"
WALLABY_J103538-484832_BS_181,21.686617,19.318859,78.70417,238.460022,5737.863281,158.9096833,-48.8093637,10.0,True,51.024566929133854,123.09425196850394,"7.49, 22.48, 37.46, 52.44, 67.43","37.43, 109.05, 126.01, 122.79, 162.06","7.49, 22.48, 37.46, 52.44, 67.43","1.7, 4.8, 3.3, 0.76, 0.045"
WALLABY_J103538-484832_BS_182,21.983341,19.278704,76.805489,243.752594,5741.055176,158.908929,-48.8094135,10.0,True,48.26496249278707,107.6864512406232,"7.49, 22.48, 37.46, 52.44, 67.43","47.89, 122.27, 116.14, 104.42, 120.69","7.49, 22.48, 37.46, 52.44, 67.43","3.1, 4.6, 3.5, 0.034, 0.17"
WALLABY_J103538-484832_BS_183,21.516743,19.306591,84.020546,245.414215,5734.513672,158.9101121,-48.8093939,10.0,True,51.61792682926829,128.38829268292685,"7.49, 22.48, 37.46, 52.44, 67.43","21.83, 105.2, 124.57, 128.61, 104.59","7.49, 22.48, 37.46, 52.44, 67.43","0.37, 3.5, 4.1, 0.82, 0.03"
WALLABY_J103538-484832_BS_184,21.707323,19.314663,73.2379,240.360229,5736.335938,158.9096305,-48.8093695,10.0,True,49.21645569620253,160.39367088607594,"7.49, 22.48, 37.46, 52.44, 67.43","22.66, 113.16, 128.86, 169.04, 134.36","7.49, 22.48, 37.46, 52.44, 67.43","4.1, 5.0, 4.1, 0.15, 0.044"
WALLABY_J103538-484832_BS_185,21.866068,19.343733,76.927116,243.314941,5736.874512,158.9092314,-48.8093119,10.0,True,50.55305912596401,140.98236503856043,"7.49, 22.48, 37.46, 52.44, 67.43","14.24, 112.19, 127.26, 142.96, 73.18","7.49, 22.48, 37.46, 52.44, 67.43","1.9, 5.2, 4.4, 0.51, 0.041"
WALLABY_J103538-484832_BS_186,21.93766,19.326433,77.796059,245.761871,5741.088379,158.9090487,-48.8093366,10.0,True,49.55565217391304,126.60155279503105,"7.49, 22.48, 37.46, 52.44, 67.43","1.34, 108.4, 124.05, 127.21, 103.2","7.49, 22.48, 37.46, 52.44, 67.43","0.7, 6.2, 3.6, 0.38, 0.093"
WALLABY_J103538-484832_BS_187,22.000961,19.364243,80.202362,248.987976,5740.146973,158.9088919,-48.80927,10.0,True,47.625,88.16214285714285,"7.49, 22.48, 37.46, 52.44, 67.43","51.92, 110.97, 127.56, 69.5, 136.22","7.49, 22.48, 37.46, 52.44, 67.43","1.8, 7.1, 2.9, 0.1, 0.35"
WALLABY_J103538-484832_BS_188,21.901966,19.412409,85.147522,237.86438,5736.689941,158.9091466,-48.8091955,10.0,True,48.38291666666667,104.32895833333333,"7.49, 22.48, 37.46, 52.44, 67.43","78.32, 111.61, 120.48, 98.33, 144.54","7.49, 22.48, 37.46, 52.44, 67.43","2.9, 6.1, 3.1, 0.22, 0.05"
WALLABY_J103538-484832_BS_189,21.807613,19.238068,77.743561,241.445923,5738.48877,158.9093701,-48.8094913,10.0,True,50.6607662835249,88.57919540229886,"7.49, 22.48, 37.46, 52.44, 67.43","24.88, 108.79, 127.97, 83.27, 102.94","7.49, 22.48, 37.46, 52.44, 67.43","2.7, 4.9, 3.3, 0.69, 0.0081"
WALLABY_J103538-484832_BS_190,22.0429,19.340099,89.70826,243.144653,5738.614746,158.9087836,-48.8093078,10.0,True,52.44,115.76,"7.49, 22.48, 37.46, 52.44, 67.43","1.53, 115.01, 126.49, 115.76, 67.92","7.49, 22.48, 37.46, 52.44, 67.43","0.33, 6.8, 2.1, 1.0, 0.14"
WALLABY_J103538-484832_BS_191,21.741961,19.423895,83.691513,243.196777,5735.763184,158.9095524,-48.8091855,10.0,True,49.476042780748664,104.36540106951871,"7.49, 22.48, 37.46, 52.44, 67.43","5.51, 110.76, 125.59, 99.13, 129.61","7.49, 22.48, 37.46, 52.44, 67.43","0.61, 5.2, 4.0, 0.26, 0.0087"
WALLABY_J103538-484832_BS_192,21.691088,19.473808,81.409546,245.892181,5734.828125,158.9096855,-48.8091053,10.0,True,49.713578732106335,146.31192229038857,"7.49, 22.48, 37.46, 52.44, 67.43","31.31, 106.45, 122.77, 151.55, 112.36","7.49, 22.48, 37.46, 52.44, 67.43","2.5, 3.9, 5.0, 0.11, 0.051"
WALLABY_J103538-484832_BS_193,21.734388,19.365488,80.397667,242.407898,5737.414551,158.9095665,-48.8092833,10.0,True,49.90186046511628,128.67242524916944,"7.49, 22.48, 37.46, 52.44, 67.43","31.18, 104.36, 125.4, 129.34, 117.07","7.49, 22.48, 37.46, 52.44, 67.43","2.8, 3.6, 3.5, 0.49, 0.23"
WALLABY_J103538-484832_BS_194,21.66308,19.353643,81.755089,241.451477,5735.580078,158.9097459,-48.8093071,10.0,True,47.502458100558655,128.36301675977654,"7.49, 22.48, 37.46, 52.44, 67.43","33.03, 109.88, 126.62, 129.22, 115.17","7.49, 22.48, 37.46, 52.44, 67.43","1.1, 6.5, 2.2, 0.41, 0.67"
WALLABY_J103538-484832_BS_195,21.740597,19.489473,81.808929,246.476807,5733.781738,158.9095616,-48.8090764,10.0,True,47.48845188284519,87.48673640167362,"7.49, 22.48, 37.46, 52.44, 67.43","9.97, 108.11, 121.87, 70.51, 95.21","7.49, 22.48, 37.46, 52.44, 67.43","0.2, 5.7, 2.6, 0.21, 0.6"
WALLABY_J103538-484832_BS_196,21.627445,19.437279,83.0215,245.477112,5733.008789,158.9098434,-48.8091698,10.0,True,49.55565217391304,87.14596273291926,"7.49, 22.48, 37.46, 52.44, 67.43","14.34, 106.99, 122.9, 78.62, 130.05","7.49, 22.48, 37.46, 52.44, 67.43","0.32, 5.3, 3.6, 0.38, 0.14"
WALLABY_J103538-484832_BS_197,22.090414,19.295511,75.128784,241.764099,5742.325195,158.9086595,-48.8093794,10.0,True,48.113679653679654,51.45087816944958,"7.49, 22.48, 37.46, 52.44, 67.43","30.66, 110.06, 128.21, 20.28, 154.92","7.49, 22.48, 37.46, 52.44, 67.43","2.9, 5.7, 3.3, 0.066, 0.73"
WALLABY_J103538-484832_BS_198,22.212448,19.299755,81.533043,248.518372,5740.4375,158.9083511,-48.8093653,10.0,True,49.88882096069869,119.72855895196507,"7.49, 22.48, 37.46, 52.44, 67.43","22.75, 105.13, 122.06, 119.25, 108.1","7.49, 22.48, 37.46, 52.44, 67.43","1.1, 3.6, 4.8, 0.22, 0.058"
WALLABY_J103538-484832_BS_199,21.820908,19.49481,77.303871,246.162262,5734.161133,158.9093589,-48.8090629,10.0,True,60.371216931216935,114.86867724867724,"7.49, 22.48, 37.46, 52.44, 67.43","29.65, 110.41, 134.85, 120.62, 109.75","7.49, 22.48, 37.46, 52.44, 67.43","2.6, 3.8, 2.8, 2.1, 0.021"
